km_since_last_service,days_since_service,vehicle_age_years,past_emergency_repairs,cumulative_cost_inr,avg_daily_km,critical_sensor_pressure_ratio,failure_next_30_days
16998.7,108,8.1,0,221858.07,175.6,0.985,0
5479.9,106,1.5,0,64052.38,156.0,0.927,0
21647.6,129,5.8,1,180043.68,272.6,0.823,0
15624.2,51,4.1,1,135482.08,272.8,0.931,0
7447.3,46,1.3,2,90699.01,340.2,0.946,0
6330.6,37,6.9,0,191955.77,224.2,1.173,0
6434.1,53,9.5,0,258586.59,203.1,1.004,0
2776.4,188,1.1,0,59729.4,216.4,0.925,0
14052.8,68,3.4,2,147636.22,196.5,1.205,1
2041.9,191,7.3,0,199854.4,231.3,0.913,1
10114.3,50,8.8,1,254290.97,190.4,0.964,0
9714.6,151,2.7,0,79492.25,265.9,1.151,0
8671.8,168,1.6,1,78243.14,262.5,0.875,0
13996.5,85,1.1,3,105441.11,219.6,0.912,0
7459.5,67,2.9,1,103696.75,201.5,0.931,0
11893.6,44,1.6,0,65162.15,193.3,1.044,0
21645.2,140,4.2,0,129057.45,117.8,0.8,0
14971.9,66,5.0,0,145816.3,218.5,0.973,0
8193.2,60,5.3,2,186128.97,232.3,0.867,0
10718.2,98,2.3,0,77652.46,138.9,0.968,0
8678.0,115,5.2,1,170793.64,344.1,1.061,0
9628.8,42,1.1,0,49575.14,315.2,0.861,0
12112.9,97,3.2,2,135453.36,249.7,0.848,0
3924.6,169,4.3,1,146875.8,137.1,0.938,0
3256.4,36,2.1,0,76955.36,327.6,0.932,0
5833.2,142,8.3,2,260841.73,232.7,1.086,0
14385.6,141,2.8,0,93029.83,165.8,0.77,0
15542.4,148,7.8,1,240970.62,185.1,0.977,0
16887.7,118,5.3,1,166350.52,228.4,0.883,0
5993.2,115,5.3,0,150992.35,202.9,0.837,0
11317.5,139,6.8,1,199227.1,220.9,0.866,0
8356.4,97,1.4,2,90699.13,141.1,0.895,0
9878.7,57,1.7,0,67535.88,345.7,0.85,0
8262.0,56,3.9,2,157466.8,317.9,0.883,0
12524.2,73,4.8,0,133754.65,214.0,0.966,0
6860.9,123,4.9,3,192390.63,311.7,0.866,0
20296.8,75,7.1,1,211767.89,231.9,0.992,1
20399.0,67,1.0,0,49924.27,261.7,1.051,0
14126.4,148,9.6,0,250311.3,188.1,1.022,1
18966.6,87,2.6,2,115247.75,291.6,0.946,0
3810.2,28,3.2,1,119492.65,308.5,1.013,0
20965.4,37,9.2,1,266674.58,273.4,0.81,0
13344.6,34,1.0,1,55882.78,228.3,0.832,0
7136.1,76,9.9,1,292593.42,140.4,1.031,0
6669.6,38,1.3,0,48346.67,311.7,0.949,0
25003.8,67,2.1,1,85123.11,247.9,0.962,0
17042.8,54,3.2,0,95636.1,213.3,0.934,0
9716.9,24,4.9,1,160415.79,222.8,1.091,0
3776.9,36,5.7,0,166185.54,276.7,1.174,0
21569.7,195,1.9,1,91510.64,186.7,0.924,1
4946.0,61,1.7,0,67549.66,285.5,0.995,0
8452.9,59,1.3,2,80487.22,244.8,1.079,0
9708.6,57,3.3,0,102394.79,217.2,1.064,0
6602.0,91,9.3,2,285879.24,212.3,0.889,1
9440.6,77,4.5,1,152384.49,281.0,0.777,0
10620.7,222,7.9,0,221424.58,111.2,1.217,1
9319.4,153,2.7,1,102935.4,221.5,0.861,0
12892.9,217,1.6,0,60242.92,298.7,1.198,0
25524.2,122,6.0,0,167691.94,253.7,1.238,1
3919.0,113,8.4,0,223345.82,332.7,1.068,0
11730.7,35,9.1,1,258418.77,268.2,1.098,0
4984.4,15,5.9,0,174414.05,220.4,0.969,0
3635.6,28,3.6,1,139170.82,245.6,1.01,1
18153.3,25,2.0,0,65019.84,268.7,0.891,0
12334.0,69,7.0,2,233924.76,211.4,1.149,0
3460.7,135,3.5,1,125402.9,296.5,1.275,0
9435.2,49,8.6,1,245425.36,369.1,1.15,0
5844.0,41,6.4,1,203285.87,190.0,0.959,1
9642.3,129,8.7,2,274130.07,297.5,0.864,0
15862.6,42,6.1,0,163108.04,213.4,1.23,0
14942.5,188,7.9,1,239112.34,218.8,0.853,1
8299.7,37,3.6,1,137130.26,237.5,1.031,0
18638.2,135,5.5,0,151349.32,224.2,1.105,0
22603.1,92,1.2,1,61411.58,298.5,1.135,0
16013.7,11,6.5,1,201263.17,262.9,1.15,0
7430.9,44,5.8,1,188609.26,248.5,0.97,0
9839.5,140,7.8,1,230070.95,281.3,0.939,0
25073.0,25,7.6,0,210883.21,284.9,0.856,0
8698.4,59,6.6,0,188419.04,258.8,0.745,0
14969.7,26,1.5,1,83150.84,320.1,1.011,0
6541.6,70,9.1,0,242738.44,265.9,1.147,0
18712.5,98,1.2,1,69237.97,386.8,0.919,0
6044.7,83,8.2,1,251138.83,205.2,1.041,0
10105.7,88,5.3,0,155699.64,170.0,1.061,0
14664.1,83,8.4,0,238551.81,271.5,0.944,0
27956.8,65,5.2,1,167492.75,314.7,1.083,0
12199.4,126,6.8,2,226270.53,239.7,1.332,0
9041.3,24,4.3,0,121633.14,210.7,0.989,0
8616.8,182,7.7,0,216327.64,260.3,1.037,0
18249.3,85,3.3,1,129254.59,244.9,1.013,0
13981.8,27,7.5,3,249191.71,248.7,0.78,0
15681.8,168,2.7,0,82594.87,213.3,0.744,0
24084.6,67,7.5,0,211687.34,229.0,1.019,0
11064.0,53,3.6,1,137208.45,317.4,0.993,0
13409.5,27,3.5,1,133715.48,336.4,0.913,0
8543.1,49,8.3,0,228480.81,250.1,1.012,0
6374.3,130,8.3,0,234011.6,194.6,1.089,0
7223.1,40,7.2,1,219601.94,199.7,0.85,0
1432.3,131,9.3,1,261524.6,184.4,0.916,1
14577.9,59,2.4,2,117342.17,313.8,0.661,1
13715.1,36,3.4,0,101228.68,270.3,1.084,0
14399.0,51,3.6,1,129457.2,248.3,1.127,0
6092.5,103,3.7,0,117933.53,313.3,1.034,0
7305.7,88,4.0,1,133143.16,284.6,0.808,0
7150.8,195,7.3,1,211766.6,113.6,1.12,0
19751.3,62,3.4,0,107350.97,216.8,1.056,0
11931.3,134,3.6,1,134099.94,257.4,0.918,0
10992.0,69,6.1,0,168346.65,366.3,1.097,0
16518.1,42,2.7,2,123097.6,358.8,1.057,0
7166.6,31,4.3,0,131238.81,127.9,0.9,0
13218.7,62,1.5,0,54154.02,183.7,0.849,0
29988.0,75,9.6,0,264394.78,268.7,0.921,1
21513.2,164,3.9,0,107368.91,297.8,1.007,0
13101.8,193,8.7,0,237917.71,220.5,1.105,0
11243.1,193,5.8,0,171968.51,291.1,0.92,0
14326.9,46,3.1,1,111081.79,220.2,0.931,0
23188.4,39,2.7,2,124453.74,224.5,0.888,1
22271.8,49,7.3,2,222513.34,193.1,1.114,1
25372.6,68,9.7,1,276019.17,177.9,1.094,0
12333.1,20,2.6,0,85487.52,229.7,0.947,0
2027.8,37,2.0,0,76055.83,327.8,0.839,0
28809.0,157,4.5,0,138490.59,288.9,1.01,0
6364.8,91,4.5,1,154642.28,276.2,0.805,0
16363.5,52,8.3,1,235948.38,242.9,0.846,0
2064.7,22,5.2,0,149358.17,285.4,1.102,0
10853.6,90,1.6,0,57625.02,231.6,1.248,0
8708.3,78,9.3,0,254664.32,211.9,0.738,0
25404.7,37,4.4,0,131689.56,291.9,1.055,0
13200.1,117,7.0,1,212220.08,225.9,0.682,0
10784.8,53,7.0,2,232946.02,195.9,0.978,0
14061.3,84,1.5,2,89449.04,285.9,0.918,1
958.9,192,1.0,0,50963.36,178.5,1.056,0
7058.6,113,1.8,0,59973.21,283.3,1.047,0
7784.6,28,9.6,1,276609.09,284.4,1.097,0
15361.4,114,8.1,0,229496.39,182.8,0.839,0
5439.6,47,2.2,0,77031.28,186.9,1.05,0
12017.8,103,6.5,0,179848.06,338.3,1.027,0
10158.5,133,6.5,0,183480.29,297.3,0.981,0
7313.4,84,1.0,0,46061.83,289.2,1.115,0
7629.9,29,4.9,0,150484.25,273.0,1.168,0
10101.5,14,7.4,0,209582.26,302.9,1.023,0
2566.8,150,2.7,0,90563.9,302.9,0.797,0
16647.4,178,8.7,2,268081.74,211.7,1.139,1
6334.5,45,6.9,0,189412.04,248.6,0.977,0
9058.1,12,1.1,0,43207.52,233.7,1.066,0
24886.0,25,8.7,2,281862.69,294.4,0.995,1
16810.8,55,1.2,1,65167.05,270.1,0.805,0
4775.8,132,9.0,0,243082.37,335.9,0.916,0
793.0,12,4.0,0,113095.32,276.7,1.104,0
14412.2,162,7.3,0,195721.33,262.2,0.868,0
9284.2,150,8.1,1,240543.69,309.0,0.965,1
12060.8,160,3.5,1,131844.81,309.5,1.126,0
16492.2,35,4.2,0,124845.59,333.4,1.107,0
17990.1,139,5.6,1,177764.85,272.3,1.207,1
8178.5,77,6.2,0,184524.47,383.3,0.996,0
9999.5,33,3.6,2,146784.59,315.5,1.071,0
13447.5,83,9.9,0,268158.97,385.7,1.024,1
13964.5,76,7.6,0,215967.49,265.1,0.785,0
11990.7,25,3.5,3,164954.51,396.1,1.13,0
23352.0,110,6.8,1,204258.09,302.9,0.991,0
13873.7,73,4.9,0,141623.74,198.5,1.004,0
16353.1,58,8.7,1,258645.96,202.9,1.063,1
12596.8,56,4.0,3,174064.95,242.2,0.997,0
5411.7,93,2.7,1,113024.0,241.5,0.815,0
7043.8,54,1.4,0,53977.62,280.4,0.815,0
4631.7,15,9.9,0,269958.39,365.5,0.98,0
19138.7,32,4.2,2,164074.59,279.4,0.936,1
3445.6,74,3.0,1,114640.57,199.6,0.964,0
9747.9,51,5.4,0,152541.56,286.3,0.876,0
8466.3,57,3.6,1,128223.87,235.9,0.903,0
8325.8,36,3.1,0,97341.69,239.0,0.891,0
8792.3,36,6.5,1,208591.34,248.8,0.929,1
25818.1,104,1.7,1,78346.15,238.0,0.967,0
2418.6,82,5.6,2,195395.62,182.3,1.106,0
21727.9,40,4.5,0,132206.49,265.7,1.129,0
9267.5,56,5.8,0,174056.47,364.4,1.16,0
17324.3,120,3.9,1,138869.02,308.0,0.982,0
11196.5,31,6.1,0,176323.16,188.6,0.929,0
4979.5,130,1.7,1,81996.39,108.1,0.835,0
22895.8,66,4.4,1,145453.96,279.8,1.039,0
20935.6,57,3.1,0,103795.88,294.7,0.985,0
5246.2,26,4.9,0,141690.83,294.5,1.011,0
15048.4,300,4.6,0,144048.02,266.8,1.026,0
7258.8,98,6.7,0,187929.63,197.9,1.133,0
3561.8,14,6.7,3,243782.32,359.8,1.057,0
6345.2,85,4.7,1,156121.27,252.5,1.037,0
22149.4,149,2.6,0,99307.2,228.8,0.895,0
17565.5,89,6.2,0,170807.12,289.6,1.182,0
8857.8,122,9.7,1,278686.12,229.7,0.994,0
22208.1,50,2.7,2,118210.46,192.0,0.984,0
20040.2,45,1.6,1,72445.69,230.8,1.052,0
6352.0,60,3.4,0,106295.86,274.5,0.908,0
25245.1,77,4.7,1,153949.22,338.5,1.082,1
8412.8,51,3.8,2,148294.7,151.7,1.196,0
9158.6,65,8.5,0,231464.87,285.4,0.931,0
2471.5,32,5.4,0,156196.69,310.5,1.008,0
7169.5,20,3.2,3,147293.37,284.4,0.942,1
9794.7,41,9.6,1,271050.24,298.1,1.042,0
12805.3,209,2.1,1,84861.58,344.8,1.069,0
4991.7,156,2.1,1,91140.78,316.5,1.053,0
6549.0,87,3.2,3,154574.44,236.2,1.096,0
25554.5,23,1.7,0,62351.64,317.4,0.834,0
19297.1,69,7.8,0,216605.46,269.7,1.078,0
21318.2,81,3.8,2,153093.57,307.0,1.019,0
10305.5,48,7.6,0,201303.66,185.0,1.242,0
13030.0,162,7.9,1,234000.41,249.5,0.973,1
15241.4,31,3.1,2,135367.35,296.2,1.216,0
25346.3,104,5.7,0,156541.24,252.4,1.138,0
3503.4,30,5.7,0,154812.47,292.0,1.118,0
7645.1,33,8.8,0,244717.39,340.6,1.009,0
12337.8,69,1.2,1,64379.76,243.6,1.189,0
11239.1,11,3.9,1,138588.86,313.1,0.889,0
6493.8,83,8.9,1,261791.41,198.3,1.082,0
14488.9,52,3.1,0,96821.22,305.6,1.23,0
7842.3,66,2.2,0,78965.21,162.1,0.962,0
10750.7,44,6.2,1,193316.21,271.8,1.064,0
14117.9,160,3.8,0,113324.14,269.9,0.885,0
8082.2,128,5.2,1,163933.03,363.3,1.234,0
16737.4,103,8.4,1,254845.4,230.9,0.964,0
18494.0,35,5.7,1,175159.92,140.3,0.989,0
6659.2,111,5.6,1,184593.72,291.5,0.929,0
7806.3,90,3.5,1,118280.85,199.3,0.953,0
5518.2,275,8.1,2,261624.68,263.6,0.969,1
10606.1,23,7.7,0,215370.63,220.4,1.054,0
12800.1,62,3.1,0,98247.95,247.6,0.976,0
8580.1,45,3.9,1,138411.12,131.2,0.732,0
12590.1,92,8.1,1,246372.42,156.2,1.063,0
7674.3,21,4.2,1,146532.93,282.9,1.215,0
7835.1,116,4.6,0,144230.67,251.3,0.824,0
13191.3,20,4.3,1,155644.65,191.3,1.049,0
8170.2,93,2.5,1,107078.32,226.9,1.348,0
10259.6,56,4.1,2,161146.98,289.4,0.96,0
13466.5,38,8.2,0,223832.95,243.3,0.999,0
12482.4,31,5.4,0,157110.45,286.1,0.927,0
7744.4,44,5.1,0,151043.26,207.5,1.142,0
19559.5,58,2.4,1,92449.01,292.9,1.11,0
3360.1,72,2.6,1,102462.97,245.7,0.9,0
613.8,79,1.4,0,49759.51,282.9,1.033,0
14849.5,63,1.1,0,45631.87,277.5,0.915,0
12338.7,55,5.4,1,174567.98,235.8,0.918,0
5012.6,187,4.7,1,154320.67,238.7,0.911,1
11405.1,112,3.5,2,140073.61,250.9,0.946,0
7076.3,23,9.9,0,269782.33,301.0,0.922,0
14230.3,48,4.6,0,134118.82,363.7,1.01,0
775.1,67,8.1,0,222645.37,212.7,1.194,0
9078.3,39,2.9,1,110488.19,318.0,0.916,0
7524.0,58,3.2,0,102345.59,244.1,0.906,0
16773.0,25,6.1,1,182796.62,253.8,1.056,1
2547.9,76,1.0,1,64075.05,277.1,0.94,0
10966.6,226,1.2,0,56949.86,232.8,0.899,0
14745.1,79,2.3,1,82097.11,238.5,1.027,0
27971.1,79,3.0,1,111336.37,372.3,0.994,1
7819.1,63,5.8,0,164416.18,265.1,0.952,0
12929.5,29,7.2,0,193738.81,289.7,1.11,0
2689.9,199,3.8,0,107263.76,369.2,0.955,0
10630.4,85,3.2,1,114601.38,367.3,1.134,0
20365.0,103,8.4,0,227180.28,249.4,1.038,0
28122.5,55,2.5,0,85083.39,213.5,0.824,1
13649.7,105,7.1,0,194689.17,195.5,1.046,0
3344.3,198,9.4,0,257107.62,189.4,0.947,0
22197.3,159,3.1,2,134380.43,234.4,0.848,0
3368.0,1,1.8,0,68139.36,193.9,1.0,0
4668.4,152,9.8,1,281666.46,256.2,0.941,0
23253.9,35,3.4,0,105138.38,217.0,1.264,0
10163.8,37,3.5,1,130516.92,239.8,0.952,0
7258.8,25,5.4,0,160236.12,254.0,1.027,0
15912.3,34,3.1,0,105447.32,240.8,0.899,0
11776.2,94,9.9,1,280942.15,196.9,0.981,1
19345.4,78,1.4,1,68262.1,281.3,1.067,0
12102.8,108,5.1,0,148268.06,333.8,1.302,0
12268.2,72,5.9,0,166724.49,332.4,1.03,0
18960.4,35,5.2,0,139756.24,311.4,0.816,0
10078.8,114,5.7,2,200255.88,243.7,1.184,1
5855.2,59,9.9,3,317017.51,222.1,1.112,0
16436.7,116,8.9,0,242402.63,302.3,0.667,0
8872.2,85,3.8,2,151726.66,279.6,0.816,0
12681.9,77,6.0,0,167066.57,302.3,0.945,0
2220.5,220,1.0,1,61603.95,370.8,0.887,0
9826.6,15,4.7,0,140425.88,258.7,0.989,0
7598.4,16,2.5,0,73099.39,214.6,0.935,0
2160.8,44,7.4,1,216746.37,228.3,1.114,0
10018.7,117,3.0,3,135961.51,268.4,1.128,0
10227.8,49,7.7,1,228386.97,225.7,0.855,0
13225.1,60,3.8,0,123341.02,304.8,1.244,0
20173.3,17,9.3,1,265706.75,302.1,1.174,0
18369.1,114,5.0,1,163801.97,337.4,0.655,0
7948.0,18,8.6,0,233591.21,337.8,0.892,0
11926.1,55,6.7,2,217253.91,108.6,0.863,0
14345.7,11,9.8,0,261503.49,212.9,0.884,0
8095.6,130,7.7,0,202093.31,266.5,0.699,0
3612.9,17,7.5,0,210881.21,192.8,1.02,0
9362.1,52,3.4,0,111986.45,256.6,0.905,0
20648.8,45,5.5,1,170175.8,213.6,1.066,0
3477.8,103,3.6,0,111083.55,235.2,1.284,0
5441.0,80,1.2,1,72865.1,360.4,1.2,0
6282.2,213,7.4,2,245560.59,333.8,0.923,0
5485.1,23,3.1,1,119562.51,261.8,0.994,0
15952.8,152,4.6,1,159939.44,207.3,1.083,1
7057.9,172,3.6,0,102106.61,280.7,1.222,1
16197.7,208,2.8,0,86341.19,131.7,1.009,0
10959.0,73,1.6,1,77512.49,300.7,0.862,0
2844.4,27,4.0,1,142492.6,295.1,1.08,0
8210.2,97,1.7,1,85997.17,190.5,0.849,0
18678.9,19,5.9,0,166683.46,341.4,0.852,0
11708.0,142,1.2,1,69909.79,225.4,1.122,0
8615.9,67,9.5,1,276422.59,206.2,1.151,0
20787.8,90,9.7,1,271479.0,271.8,1.197,1
5066.2,207,3.7,0,110128.58,182.1,1.188,0
7230.4,79,3.3,2,128836.83,209.4,1.084,0
17696.5,27,1.9,0,66634.6,282.2,0.942,0
15765.0,67,9.1,2,284219.02,234.1,0.831,0
4766.1,46,6.3,0,177375.73,345.9,0.986,0
14064.5,85,6.5,0,179804.41,167.9,0.965,0
6981.1,54,9.1,0,248222.04,266.9,0.977,0
2068.4,42,9.2,0,249934.93,321.1,0.991,0
8725.1,69,8.5,0,227574.65,308.7,0.948,0
29125.6,26,8.0,2,248179.64,219.4,1.036,0
18861.5,65,8.9,0,238532.47,370.6,0.874,0
10360.2,100,8.9,1,261470.78,148.7,1.055,0
3310.3,179,4.3,1,145479.63,258.5,0.839,0
2128.5,47,9.8,0,264993.54,316.0,1.042,0
10979.9,235,7.4,1,223514.75,333.7,0.953,1
13530.8,91,4.3,3,188151.65,206.5,1.051,0
16059.3,56,5.0,0,141034.15,269.2,1.19,0
15015.1,61,7.2,1,221436.85,308.2,0.746,1
15755.3,71,4.2,0,135231.55,250.1,0.967,0
12577.3,52,8.4,2,259506.47,188.7,1.043,0
20536.1,43,2.3,0,79897.3,157.2,0.958,0
7588.5,83,9.2,1,264555.5,220.9,1.011,0
10879.8,15,3.7,0,108622.51,227.0,1.018,0
2853.9,37,2.4,0,90123.95,214.6,1.184,0
7482.7,115,8.7,2,276810.67,371.9,0.82,0
18570.2,12,3.2,1,115026.21,293.5,0.788,0
15467.3,93,8.6,1,257863.18,242.9,1.036,0
1464.5,77,3.7,1,134127.16,246.8,1.16,0
30338.0,45,9.4,0,255424.74,250.4,1.144,1
11726.3,53,3.0,0,94948.44,295.7,0.941,0
11859.4,69,1.6,1,77995.88,195.3,0.854,0
7170.4,96,9.4,0,254869.47,202.6,1.052,0
8237.4,90,2.5,2,114097.7,258.5,1.07,0
11647.9,146,9.5,1,272673.47,94.5,0.83,1
14964.8,87,8.4,1,248239.69,211.6,0.913,1
12928.6,163,1.7,0,61602.7,313.8,1.04,0
7551.6,14,5.0,1,159493.92,307.3,1.001,0
5798.8,144,1.7,1,88252.03,163.5,1.149,0
5526.8,57,4.0,0,121390.48,253.4,1.036,0
19391.2,80,4.2,2,158572.29,180.6,0.836,0
18086.1,108,6.4,0,185434.06,214.2,1.04,0
14176.9,32,9.8,1,280758.18,222.2,0.825,1
19312.3,61,2.5,0,80583.11,299.3,1.053,0
9869.7,154,4.0,1,132015.72,316.1,0.964,0
17209.9,178,6.3,0,176192.16,229.2,1.271,0
14604.3,45,2.5,1,105252.1,169.2,1.05,0
17474.4,103,7.4,1,226090.21,151.6,1.146,0
5139.1,53,4.6,1,155704.12,327.7,0.977,0
1255.6,20,9.5,1,277709.98,242.8,0.94,0
12471.7,171,6.7,0,184820.57,246.9,1.068,0
8535.1,32,4.3,0,134861.32,190.6,0.93,0
1747.5,285,7.5,1,237376.49,314.6,1.033,1
21147.8,25,8.5,1,251283.33,296.1,0.904,0
18114.7,142,8.2,1,243209.89,233.7,1.216,1
13122.9,137,3.4,1,112894.26,203.7,1.007,0
6047.5,53,4.8,0,138963.86,270.4,0.91,0
2749.6,88,5.1,0,143067.64,148.2,0.943,0
1723.9,54,4.5,2,174581.08,288.8,1.118,0
7446.4,38,3.8,0,121754.14,241.2,1.023,0
15888.2,98,7.8,2,244036.56,270.5,0.896,0
8593.0,124,1.1,0,45413.31,257.4,1.149,0
14278.5,42,3.6,0,111897.58,310.6,1.01,0
14692.9,171,2.3,1,102304.76,314.4,1.034,0
15755.4,86,2.2,0,79912.72,322.3,0.908,0
2358.1,72,3.5,0,113694.21,265.8,0.963,0
6426.4,73,7.9,1,233658.08,255.1,0.986,0
14125.1,168,9.7,1,287703.42,219.3,0.885,0
23734.2,58,5.6,0,152260.39,224.8,0.713,0
20076.5,60,4.1,3,178050.84,280.9,1.169,1
12723.5,166,8.5,0,231827.46,260.9,0.83,1
21274.3,174,1.6,1,86301.59,332.9,0.906,1
12666.0,136,1.8,1,81098.51,245.9,0.93,0
3403.0,27,4.1,2,162586.94,173.6,1.206,0
15601.9,232,5.0,1,174251.03,268.8,0.957,1
20466.6,81,8.2,0,224065.83,315.6,1.038,1
27880.7,70,9.3,3,309358.66,290.7,1.09,1
7308.9,136,5.8,1,182355.84,288.3,1.166,1
4755.8,94,5.5,1,171360.11,320.6,0.917,0
17238.6,54,2.9,1,108531.94,272.6,1.071,0
13634.2,189,5.1,1,167102.64,161.2,0.912,1
12920.0,70,9.3,1,268223.72,310.5,0.789,1
21442.1,80,4.5,0,134340.7,276.8,0.982,0
17200.2,188,2.9,1,106582.83,252.4,0.911,0
14389.2,131,4.0,1,144100.87,186.5,1.205,0
7929.0,110,5.6,0,164424.84,212.0,1.184,0
16411.0,53,6.4,0,174158.11,149.3,1.135,0
4612.0,97,4.9,3,194134.0,227.7,1.016,0
12644.6,101,7.8,0,212516.36,223.8,0.996,0
10446.6,99,6.3,2,211347.75,252.5,1.04,0
3272.8,72,7.0,1,216499.93,353.7,0.996,0
13657.4,42,8.8,0,235771.21,317.4,0.925,0
7319.5,143,8.8,3,290833.24,262.0,0.94,0
13463.6,51,2.8,1,107286.63,214.6,1.092,0
5554.8,77,6.6,1,205388.07,190.9,1.255,0
17298.3,8,7.4,1,214057.37,324.1,1.02,0
25802.9,128,2.3,3,133683.97,183.0,1.002,1
4613.2,37,8.6,1,241778.57,189.9,0.921,0
5549.7,101,2.6,3,139530.87,413.9,0.788,0
4046.7,28,8.2,1,239832.26,248.1,1.077,1
9328.6,66,2.5,1,90767.03,384.5,0.887,0
13341.8,61,7.7,0,216633.53,238.7,0.784,1
15842.3,37,2.3,0,76005.23,334.8,1.187,0
12497.4,87,4.4,0,124066.74,276.0,1.126,0
15565.8,24,2.3,0,78827.85,218.1,0.798,0
10218.9,119,3.4,0,111097.74,206.4,1.298,0
7262.8,124,9.9,3,314386.78,126.5,0.814,0
5648.2,40,2.0,0,74164.97,200.0,0.815,0
9546.2,167,4.7,1,146599.99,301.2,0.776,0
5746.2,67,7.1,0,187054.36,255.4,0.945,0
13107.6,35,1.9,0,64621.65,225.7,1.151,0
5811.2,18,2.0,1,87112.5,252.9,0.8,0
7787.6,3,2.3,0,82348.6,316.9,0.916,0
19335.6,161,6.8,2,223667.02,176.8,1.042,1
20381.3,45,9.2,0,249365.17,280.5,0.935,0
20023.0,58,8.4,1,245732.73,169.9,1.001,0
10323.5,54,9.8,1,294863.56,92.7,1.114,0
7457.3,138,6.2,0,172946.81,222.8,0.928,0
14283.9,105,9.7,0,258376.5,230.7,0.884,0
5896.0,81,3.7,0,112065.48,240.0,1.05,0
16288.5,25,4.8,3,192621.92,253.5,1.002,0
7020.5,193,4.6,1,142216.01,291.2,1.09,0
9300.0,107,1.4,2,86990.85,215.0,1.108,1
16495.4,108,8.5,0,225153.16,179.4,0.765,0
2645.3,28,1.2,0,46885.24,324.2,0.904,0
7219.6,33,7.6,2,253344.76,335.5,0.934,0
13272.2,79,4.7,0,125723.63,271.7,0.95,0
14956.7,81,1.1,1,57798.6,287.0,1.207,0
13579.4,37,3.6,0,112867.52,319.2,0.666,0
9227.4,29,4.1,0,118678.69,319.8,0.941,0
17444.0,50,9.7,0,266904.61,187.0,0.873,0
5518.6,60,6.9,0,199482.41,245.2,1.122,0
5354.2,26,5.9,1,176058.99,159.6,0.895,0
13196.4,109,2.1,2,102951.46,275.9,1.184,0
5092.1,113,4.5,0,142293.08,295.5,0.992,0
26296.4,102,1.3,1,73325.07,177.1,0.967,0
7356.6,27,7.9,1,227334.0,299.0,0.927,0
17260.1,49,2.5,0,77089.88,316.6,0.954,0
4483.7,122,6.3,0,182288.46,349.4,0.779,1
23241.2,85,7.3,1,219908.45,250.3,0.819,0
10759.4,168,4.3,0,128624.51,288.4,0.927,0
7226.0,154,6.7,0,184302.98,339.1,1.088,0
8829.3,74,7.9,2,250663.34,188.9,1.12,0
6482.4,49,2.7,0,91880.94,251.4,0.791,0
9284.0,118,6.4,1,202191.05,182.5,1.113,0
4677.9,126,7.6,0,202607.43,262.6,1.028,1
7378.2,136,4.2,0,123009.62,246.2,1.078,0
17073.1,84,2.5,1,104098.33,221.5,0.986,0
12094.3,44,3.6,0,95152.9,296.9,1.117,0
5441.5,101,9.4,1,261866.92,214.3,0.91,0
9483.6,104,4.2,0,133913.72,236.1,0.981,0
20512.2,116,2.0,3,123189.09,327.0,0.868,0
7937.1,52,1.7,0,62847.82,381.1,0.811,0
5053.7,14,2.6,1,107289.55,345.9,0.597,0
14643.7,100,2.1,1,81758.53,275.8,0.906,0
1840.6,22,5.5,2,193262.98,304.0,1.002,0
8954.5,123,4.1,2,164341.27,277.6,1.102,0
21519.7,82,8.6,0,232177.32,138.6,1.15,0
9317.3,47,8.9,2,287410.45,162.9,1.286,0
18036.8,164,5.3,1,178233.22,242.9,0.944,0
5005.0,58,9.0,0,251629.54,375.3,0.924,0
9094.0,83,5.1,0,148101.21,188.5,1.426,0
8567.2,51,6.8,0,188887.51,303.8,1.007,0
14192.2,77,2.5,1,97218.3,185.1,0.874,0
11116.0,105,1.5,1,74490.96,314.7,0.905,0
23129.7,54,2.4,0,86091.8,293.5,0.92,0
7657.7,66,3.3,0,95018.97,184.2,1.08,0
11035.7,122,7.8,1,233050.78,267.0,0.972,1
8769.2,15,2.6,1,105886.32,299.3,0.961,0
10558.5,126,2.2,0,70237.06,273.8,1.117,0
9990.3,142,9.3,1,271431.92,331.6,0.963,1
5857.1,35,7.2,3,258124.11,303.0,0.959,0
16544.0,18,5.3,3,208136.68,370.9,0.9,1
6875.2,28,1.9,0,63928.84,355.1,1.127,0
6559.5,38,8.7,0,231969.88,289.9,1.115,0
3423.1,30,2.0,0,63583.84,309.5,1.04,0
7517.5,110,6.5,0,182147.75,247.3,0.988,0
6816.7,69,7.0,1,215488.4,285.0,1.145,0
2170.9,92,4.6,1,152625.29,300.3,0.811,1
9259.5,135,9.2,0,246048.83,227.3,1.149,0
22555.4,118,1.5,1,77023.02,351.8,1.057,0
3910.6,187,8.4,1,246454.19,237.1,0.867,1
10442.6,151,6.0,2,201053.41,278.4,0.788,1
9123.7,64,6.5,0,176762.63,249.1,0.922,0
15305.5,101,9.9,1,283530.97,348.2,0.986,0
15952.9,191,6.2,0,174140.69,177.4,1.106,0
31842.1,58,8.2,1,240480.34,183.3,1.092,0
12356.2,106,2.4,0,87361.92,224.4,1.068,0
6237.6,224,8.3,1,247094.15,237.4,1.102,1
7382.4,114,7.8,2,253393.02,263.3,1.167,0
7874.7,36,9.7,1,278165.71,183.3,1.241,0
